,date,latitude,longitude,depth,x(m),y(m),z(m),magnitude,x(km),y(km),z(km)
1781,2014-09-26 05:53:21.740,37.661418,-118.848519,5.994,247.8,638.7,2.9,0.57,4.540499389868173,3.1021570199740367,6.15
1782,2014-09-26 05:53:37.190,37.658272,-118.84899899999999,6.09,205.6,289.4,98.9,1.24,4.505211111293509,6.396231046271267,4.7330000000000005
1783,2014-09-26 05:53:54.880,37.658215000000006,-118.848828,6.031000000000001,220.5,283.2,39.9,0.72,4.151883047562164,4.462782165977627,5.242999999999999
1784,2014-09-26 05:53:59.070,37.655390999999995,-118.84886100000001,5.667999999999999,217.8,-30.1,-323.5,0.61,4.294149356775838,4.5197200448796275,5.657
1785,2014-09-26 05:54:25.020,37.656132,-118.849325,6.433,176.4,52.2,442.0,0.37,4.326654648084201,4.818283272820772,5.93
1786,2014-09-26 05:54:31.700,37.661396999999994,-118.848348,6.345,262.9,636.3,354.1,0.24,4.431851566869381,4.894089497035076,6.129
1787,2014-09-26 05:55:17.340,37.661792,-118.847982,6.131,295.0,680.2,140.1,1.27,4.343909169155101,4.18919184244258,6.291
1788,2014-09-26 05:55:27.600,37.648881,-118.850342,5.8629999999999995,86.9,-752.9,-128.5,0.6,3.981564226671872,4.345909693259624,6.687
1789,2014-09-26 05:55:31.670,37.661483000000004,-118.848478,5.888,251.2,645.8,-103.1,0.63,3.9896905494968387,4.430817043155646,6.596
1790,2014-09-26 05:55:40.840,37.662032,-118.84929199999999,5.79,179.7,706.9,-201.0,1.51,4.32854707942642,4.02159701526535,6.796
1791,2014-09-26 05:55:52.270,37.660758,-118.848665,5.905,234.7,565.4,-86.1,0.7,4.873010708823788,4.667891741312153,5.814
1792,2014-09-26 05:55:56.610,37.657511,-118.84881200000001,5.803999999999999,222.0,205.0,-187.7,0.23,4.0621595379940505,4.178314825864438,5.379
1793,2014-09-26 05:56:03.990,37.653564,-118.848975,6.153,207.5,-232.9,161.8,1.61,4.094776148790799,3.490510380121512,6.928999999999999
1794,2014-09-26 05:56:27.260,37.655879999999996,-118.84935700000001,5.496,173.8,24.1,-495.2,1.36,4.237933013934224,4.195962230403971,6.597
1795,2014-09-26 05:56:34.760,37.658671000000005,-118.84907199999999,6.013999999999999,198.7,333.7,23.3,1.44,4.470702069148877,3.1545441988366765,6.266
1796,2014-09-26 05:56:52.170,37.660909000000004,-118.848551,5.886,245.0,582.3,-105.1,0.32,4.370180568975051,3.9646591797937574,5.995
1797,2014-09-26 05:57:11.040,37.654834,-118.84908,5.531000000000001,198.3,-91.9,-460.4,0.32,5.674733681407592,0.0072143015604716814,6.332000000000001
1798,2014-09-26 05:58:20.520,37.657869,-118.849023,6.3839999999999995,203.2,244.7,392.8,0.35,4.113811781712698,3.4069350304715122,6.932
1799,2014-09-26 05:58:24.920,37.661654,-118.84928400000001,5.813,180.1,664.6,-178.3,0.22,4.326654648084201,4.072208428740518,5.983
1800,2014-09-26 05:58:30.630,37.658089000000004,-118.849023,6.372999999999999,203.3,269.1,381.3,1.34,4.132847414637431,3.22990627071673,6.895
1801,2014-09-26 05:58:59.290,37.657792,-118.84895,6.325,210.0,236.0,333.5,0.54,4.6727469449118315,4.27409917196244,4.7989999999999995
1802,2014-09-26 05:59:47.130,37.648792,-118.850374,5.848,83.8,-762.7,-142.7,0.28,4.523244868797274,3.3427829101083355,6.563
1803,2014-09-26 06:00:24.990,37.647493,-118.84960900000002,5.574,151.7,-907.0,-417.7,1.48,4.453558867569196,3.146330954416465,6.597
1804,2014-09-26 06:00:35.640,37.660339,-118.84861699999999,5.907,239.4,518.7,-84.0,0.35,4.4100329466783466,3.0420005612929626,6.459
1805,2014-09-26 06:01:26.000,37.659953,-118.848201,5.909,275.7,476.2,-82.0,1.17,4.336673402254219,4.57488208823723,6.774
1806,2014-09-26 06:01:30.860,37.661898,-118.84914599999999,5.829,192.4,691.9,-162.5,0.38,4.275113723851106,3.6507797392499652,5.547000000000001
1807,2014-09-26 06:01:45.230,37.656791,-118.848193,5.562,276.7,125.3,-429.3,1.33,4.411814058529346,3.130570404598835,6.521
1808,2014-09-26 06:01:59.670,37.661112,-118.84860800000001,5.938,240.1,604.6,-53.5,1.08,3.981564226671872,4.443913864122644,5.307
1809,2014-09-26 06:02:07.170,37.66154,-118.848413,5.88,257.2,652.0,-111.2,0.47,3.827498051431514,4.218493194127017,5.535
1810,2014-09-26 06:02:25.310,37.662345,-118.847998,6.212999999999999,293.4,741.5,222.0,0.78,4.358380702954035,4.445245744236006,5.857
1811,2014-09-26 06:02:49.880,37.661229999999996,-118.84856,5.93,244.4,617.7,-61.4,0.25,3.9588550505510893,4.462338205928293,6.761
1812,2014-09-26 06:03:07.060,37.661161,-118.847982,6.045,295.2,610.2,54.1,0.2,4.597606288636705,3.7113802135439147,5.278
1813,2014-09-26 06:03:54.470,37.649198,-118.84836399999999,6.603,261.2,-717.7,611.8,0.45,3.9552928268462577,4.073096348310493,6.979
1814,2014-09-26 06:04:11.780,37.655286,-118.84929199999999,5.523,179.4,-42.2,-468.6,0.42,4.47615672419876,3.3351246124235665,5.932
1815,2014-09-26 06:04:21.320,37.660807,-118.848079,6.02,286.4,571.0,28.8,0.58,4.19808063623376,4.223931702728637,5.55
1816,2014-09-26 06:04:29.040,37.657373,-118.848747,6.4079999999999995,227.4,189.7,417.2,0.4,4.109247682592565,4.670555502454678,5.983
1817,2014-09-26 06:04:56.420,37.658747999999996,-118.848722,5.997999999999999,229.6,342.4,7.3,0.3,3.846533684353414,4.539143299051386,5.372000000000001
1818,2014-09-26 06:05:03.360,37.655546,-118.84921100000001,6.582000000000001,186.6,-13.2,591.2,0.34,4.255187535005123,4.003949615436116,5.079
1819,2014-09-26 06:05:11.280,37.661218,-118.848584,6.4110000000000005,242.1,616.4,420.1,0.26,4.410923502605263,3.8508945136506707,5.712000000000001
1820,2014-09-26 06:05:35.130,37.656608,-118.84935700000001,6.395,173.6,104.8,403.3,0.48,4.06394064984505,3.7899610567176283,7.157
1821,2014-09-26 06:05:55.680,37.661784000000004,-118.84825,6.352,271.8,679.3,360.9,0.53,4.382870990928649,3.971873525144542,6.562
1822,2014-09-26 06:06:11.150,37.655648,-118.84924299999999,6.593,184.1,-1.7,601.4,0.26,4.478939711467894,3.226798556241149,5.879
1823,2014-09-26 06:06:18.730,37.657202000000005,-118.84917800000001,6.314,189.8,170.5,323.2,0.43,4.441759001545346,3.3464455742486154,5.851
1824,2014-09-26 06:06:33.000,37.658582,-118.85056200000001,5.4910000000000005,67.9,324.0,-500.5,0.25,4.075740515868899,4.314277546120591,5.182
1825,2014-09-26 06:07:19.180,37.659040999999995,-118.851001,5.598,29.0,374.8,-393.2,0.29,4.30951144650452,3.3071551781629815,5.269
1826,2014-09-26 06:07:34.680,37.661715,-118.84842900000001,6.367999999999999,255.6,671.4,376.9,0.44,4.2841306026058215,4.876109103380097,5.7
1827,2014-09-26 06:07:40.800,37.661715,-118.84950400000001,5.702000000000001,160.5,671.5,-289.3,1.11,4.266876081534922,4.181977494690138,6.567
1828,2014-09-26 06:07:44.990,37.657133,-118.84911299999999,6.345,195.0,162.9,353.8,0.47,3.9426024048983246,4.216273394711084,7.111000000000001
1829,2014-09-26 06:07:49.630,37.655575,-118.84936499999999,5.54,173.1,-10.2,-451.0,0.8,4.464356858174911,3.807941420466984,5.9639999999999995
1830,2014-09-26 06:07:57.100,37.65518,-118.8493,5.558,178.5,-53.8,-433.6,0.26,3.7777382390550844,4.89320157634987,6.197
1831,2014-09-26 06:08:24.280,37.649638,-118.849398,5.895,170.3,-668.7,-96.7,0.2,7.687724033153829,3.990852803292852,6.644
1832,2014-09-26 06:08:28.620,37.660071,-118.848275,5.928999999999999,269.1,489.2,-61.9,0.36,4.140083181538313,3.391618433687239,7.149
1833,2014-09-26 06:08:44.050,37.661906,-118.84953600000001,5.693,158.2,692.7,-298.3,1.15,4.32854707942642,3.0388928477114163,5.601
1834,2014-09-26 06:08:48.340,37.65481,-118.84906399999998,5.5120000000000005,199.8,-94.7,-479.0,1.13,3.8392979174553634,4.671887383029548,5.922000000000001
1835,2014-09-26 06:09:12.030,37.660234,-118.848096,5.95,285.1,507.3,-40.9,0.26,4.507882779071425,3.098050398080226,5.995
1836,2014-09-26 06:09:14.880,37.661755,-118.848201,6.129,275.9,676.0,137.9,1.17,3.7469027401093356,5.258581040588467,5.5120000000000005
1837,2014-09-26 06:09:21.130,37.657047999999996,-118.84893400000001,6.487,211.0,153.4,495.4,0.77,4.31496610155157,4.068101800747253,7.085
1838,2014-09-26 06:09:47.500,37.655758,-118.84948700000001,5.547999999999999,162.4,10.5,-442.7,0.21,4.3964519688006645,3.9209291496823773,5.888999999999999
1839,2014-09-26 06:10:03.090,37.661885999999996,-118.84952,5.734,159.4,690.5,-257.4,1.4,4.432742122796296,4.760901407636098,6.428
1840,2014-09-26 06:10:10.880,37.661877000000004,-118.848527,6.382000000000001,247.1,689.5,390.9,1.26,4.37474466810085,4.828605349686219,5.852
1841,2014-09-26 06:10:49.070,37.655924,-118.849585,5.494,153.7,29.0,-496.8,0.32,4.4390873337674295,3.01491905771746,6.394
1842,2014-09-26 06:10:51.690,37.651908,-118.852173,5.756,-74.4,-417.0,-234.7,0.7,2.089132883439498,6.183906558180005,6.372999999999999
1843,2014-09-26 06:11:27.220,37.656942,-118.84886100000001,6.401,217.9,141.7,409.8,0.2,4.1645734695100955,3.775976329697292,5.6979999999999995
1844,2014-09-26 06:12:42.180,37.661112,-118.848104,6.185,284.7,604.8,194.2,1.25,3.977890683472989,4.236140599755023,7.029
1845,2014-09-26 06:12:47.990,37.661471,-118.847974,6.178999999999999,296.2,644.6,187.5,1.64,3.5404050847146316,5.730067358534205,5.0489999999999995
1846,2014-09-26 06:14:41.970,37.661592999999996,-118.849528,5.7,159.0,658.1,-290.9,0.85,3.9688738047211065,4.494858280381019,6.577999999999999
1847,2014-09-26 06:15:35.200,37.659745,-118.848771,6.437,225.3,453.2,445.5,1.04,3.9344760820705256,4.02159701526535,6.94
1848,2014-09-26 06:15:56.280,37.660575,-118.84850300000001,6.063,249.1,545.0,72.3,0.3,4.380199323147899,4.640366210144342,5.861000000000001
1849,2014-09-26 06:16:16.140,37.659969,-118.848153,5.87,280.2,477.7,-121.2,0.58,4.355709035176118,3.8793079308505556,5.976
1850,2014-09-26 06:16:22.070,37.653605,-118.848877,6.4510000000000005,216.4,-228.5,459.6,0.53,3.730650094456571,5.347595145168859,5.662000000000001
1851,2014-09-26 06:16:26.240,37.65708,-118.849398,6.295,170.3,157.3,303.3,0.48,4.054033215169084,3.8355779064543785,7.135
1852,2014-09-26 06:16:36.370,37.662211,-118.848234,6.125,272.9,726.4,133.5,0.53,3.961638037820224,4.064550122502622,7.002000000000001
1853,2014-09-26 06:17:52.230,37.654678999999994,-118.84889299999999,5.706,214.9,-109.3,-285.0,0.59,4.509663890922424,3.5830759193079595,5.181
1854,2014-09-26 06:18:00.710,37.659741,-118.850651,5.621,59.9,452.4,-369.8,0.35,3.152679298335537,5.846163147249795,5.577999999999999
1855,2014-09-26 06:18:17.560,37.645825,-118.849023,5.672000000000001,203.3,-1092.0,-318.8,0.55,4.2615327459762575,4.144906847503786,5.425
1856,2014-09-26 06:18:40.960,37.645496,-118.848926,5.693,211.8,-1128.7,-297.9,0.21,4.32854707942642,4.386532031832563,6.879
1857,2014-09-26 06:18:52.350,37.645561,-118.849007,5.702999999999999,204.7,-1121.2,-288.0,0.45,4.347582712348319,4.522494795439771,6.066
1858,2014-09-26 06:19:15.480,37.65518,-118.848828,5.747000000000001,220.6,-53.9,-244.2,0.75,4.306728459235385,4.403624491986853,6.207000000000001
1859,2014-09-26 06:20:02.140,37.662614000000005,-118.84801399999999,6.222,292.0,771.2,230.4,0.85,4.049469116043285,4.001285857013122,5.102
1860,2014-09-26 06:20:28.620,37.656278,-118.84935700000001,6.357,173.8,68.3,365.8,0.3,4.368399457124051,4.670999462646414,6.437
1861,2014-09-26 06:21:00.140,37.662907000000004,-118.84806299999998,6.22,287.8,803.8,229.3,0.3,4.017743061173452,4.050454399660564,5.376
1862,2014-09-26 06:21:22.250,37.663228000000004,-118.850724,5.502999999999999,53.1,839.7,-488.0,0.63,3.7315406503834865,5.469462355405036,5.636
1863,2014-09-26 06:21:43.060,37.662903,-118.84846999999999,6.313,252.1,803.5,321.8,0.92,4.067614193041101,4.756350815060201,5.415
1864,2014-09-26 06:22:14.100,37.656864,-118.84929199999999,6.3229999999999995,179.3,133.4,331.4,2.29,3.6708715279072908,5.727403593070382,5.57
1865,2014-09-26 06:22:55.710,37.655172,-118.849268,5.605,182.0,-54.5,-386.2,0.23,4.358380702954035,3.2890638383880466,5.761
1866,2014-09-26 06:23:36.300,37.659281,-118.848446,5.936,254.0,401.3,-55.2,1.18,4.37474466810085,3.700059245390608,6.222
1867,2014-09-26 06:23:43.660,37.660559,-118.848674,5.942,234.4,543.2,-49.2,0.33,4.026871259419385,5.435166389568156,5.466
1868,2014-09-26 06:23:55.560,37.651472999999996,-118.847477,5.739,339.9,-465.2,-252.0,1.14,4.2841306026058215,4.18919184244258,6.515
1869,2014-09-26 06:25:25.470,37.656396,-118.849341,6.321000000000001,175.0,81.4,330.1,0.33,4.041342793215486,3.619702575125665,7.0360000000000005
1870,2014-09-26 06:26:17.760,37.656779,-118.84891,6.16,213.6,123.9,169.0,0.81,4.320420756598621,4.331370004382776,6.89
1871,2014-09-26 06:26:47.980,37.662341,-118.848275,6.071000000000001,269.6,741.1,79.3,0.82,4.3393450700321345,4.377874811924456,6.207000000000001
1872,2014-09-26 06:27:43.580,37.658065,-118.848975,6.013999999999999,207.2,266.6,22.8,0.38,4.304947347381553,4.29929389801059,6.321000000000001
1873,2014-09-26 06:27:58.450,37.652901,-118.848853,5.577999999999999,218.6,-306.6,-413.2,0.44,4.407361278897598,3.308931015223116,6.695
1874,2014-09-26 06:29:12.560,37.65955,-118.849414,5.83,168.8,431.5,-161.4,1.38,3.9471665040184583,4.78620714253085,6.486000000000001
1875,2014-09-26 06:29:20.050,37.663114,-118.850179,5.622999999999999,101.6,826.7,-368.0,0.55,4.394670856946833,3.7009471644546084,6.537999999999999
1876,2014-09-26 06:29:27.000,37.658077,-118.849048,6.581,201.3,268.0,589.5,0.4,4.3456902810061,3.3139255569809416,5.897
1877,2014-09-26 06:29:32.500,37.653003000000005,-118.84878700000002,6.676,223.9,-295.3,685.2,0.69,3.560331273563447,5.60631326614165,4.769
1878,2014-09-26 06:30:04.760,37.653446,-118.84864099999999,6.562,237.1,-246.2,570.4,1.53,4.011397850199486,4.581208520066353,6.456
1879,2014-09-26 06:30:22.860,37.652848,-118.84850300000001,6.461,249.2,-312.4,469.7,1.58,4.484394366514945,3.237120607951537,5.916
1880,2014-09-26 06:30:48.630,37.653743,-118.848975,6.71,207.3,-213.0,718.6,1.6,6.736498984455465,1.0571735013385355,9.686
1881,2014-09-26 06:31:00.080,37.6533,-118.84907199999999,6.3420000000000005,199.2,-262.2,351.1,1.38,3.9833453385228714,4.414501512319345,6.682
1882,2014-09-26 06:31:36.290,37.660286,-118.84974799999999,5.62,139.3,513.0,-371.2,1.21,4.118375880835665,3.586738584796994,7.082999999999999
1883,2014-09-26 06:31:51.810,37.658419,-118.84906399999998,6.007999999999999,199.5,305.7,16.8,0.49,4.310402002431436,4.268660662943874,6.919
1884,2014-09-26 06:32:19.550,37.653308,-118.849202,6.303,187.5,-261.4,312.0,0.37,4.342128057301268,2.903374351959306,5.757999999999999
1885,2014-09-26 06:32:34.300,37.65343,-118.848901,6.63,213.7,-247.9,638.7,0.58,4.0467974482653695,4.566224865832721,5.225
1886,2014-09-26 06:32:40.430,37.653601,-118.849154,6.291,191.8,-229.0,300.2,0.29,4.326654648084201,4.314277546120591,5.851
1887,2014-09-26 06:33:13.210,37.65579,-118.84956100000001,5.537999999999999,155.9,13.8,-453.7,0.35,4.01418083746862,3.9687658071380008,6.865
1888,2014-09-26 06:33:49.540,37.655501,-118.849227,6.625,185.0,-18.2,633.7,1.3,4.117485324908749,3.533352462573982,7.059
1889,2014-09-26 06:34:11.580,37.656038,-118.849593,5.526,153.1,41.6,-464.8,0.84,4.4634663022508265,3.218141351705819,6.135
1890,2014-09-26 06:34:16.300,37.655802,-118.849154,6.265,192.1,15.5,273.4,0.53,4.305837903308469,4.4832043285994105,5.659
1891,2014-09-26 06:35:38.310,37.656684999999996,-118.849349,6.321000000000001,174.5,113.1,329.8,0.37,3.9743284597681567,4.509841932977779,6.601
1892,2014-09-26 06:35:48.290,37.662695,-118.84818500000002,6.19,277.4,780.3,199.1,0.35,4.139192625611397,4.203620538183579,6.593999999999999
1893,2014-09-26 06:36:01.870,37.660681,-118.84861699999999,6.044,239.2,557.0,53.0,1.78,4.497975344389793,3.4484452293589216,6.172000000000001
1894,2014-09-26 06:36:15.490,37.662549,-118.848153,6.172999999999999,279.8,764.2,181.7,0.36,1.424110192033397,1.835764843342555,8.458
1895,2014-09-26 06:36:38.020,37.661418,-118.84846999999999,6.016,251.8,638.4,24.8,2.08,4.219787936933575,3.992739632145247,5.397
1896,2014-09-26 06:36:53.070,37.652877000000004,-118.848706,6.572,231.2,-309.2,580.4,2.72,4.0005998595937715,3.825144855382975,6.818
1897,2014-09-26 06:37:31.390,37.657711,-118.849447,5.666,165.9,227.1,-325.3,1.15,3.893733148445978,4.141688138715706,5.461
1898,2014-09-26 06:38:36.820,37.658419,-118.848674,5.864,233.9,305.8,-127.0,0.28,4.054923771093168,3.818818430876877,7.122999999999999
1899,2014-09-26 06:38:56.250,37.658471999999996,-118.848706,5.848,231.4,311.5,-143.4,1.06,4.24605933675919,4.160223461955346,5.5889999999999995
1900,2014-09-26 06:39:03.570,37.648474,-118.84854299999999,6.61,246.0,-798.1,619.1,1.66,4.351144936053151,4.518832124702326,6.022
1901,2014-09-26 06:39:15.450,37.656352000000005,-118.849333,6.335,176.2,76.5,343.7,0.72,3.964309705598139,4.026591562473429,7.025
1902,2014-09-26 06:39:44.190,37.66342,-118.85003300000001,5.7589999999999995,114.1,860.7,-232.6,0.37,4.104794902963648,4.65745867694228,5.957999999999999
1903,2014-09-26 06:40:41.190,37.655570000000004,-118.849259,6.641,182.2,-10.2,649.5,0.55,4.324873536230369,3.803945784035212,7.336
1904,2014-09-26 06:40:51.410,37.652986999999996,-118.849194,6.257000000000001,188.3,-297.0,265.8,0.31,4.341237501377185,4.085305242516046,6.318
1905,2014-09-26 06:40:57.010,37.662991999999996,-118.850016,5.709,115.5,813.5,-281.8,1.41,4.4562305353499445,3.322915732242178,5.871
1906,2014-09-26 06:41:18.150,37.661165000000004,-118.84871399999999,5.852,230.7,610.7,-138.7,0.36,4.02776181534347,3.7013911239881994,6.961
1907,2014-09-26 06:42:30.960,37.65271,-118.84908899999999,6.187,197.8,-327.8,195.9,0.31,4.384652102779648,4.670111542263772,5.917000000000001
1908,2014-09-26 06:42:47.550,37.660282,-118.84853500000001,5.724,246.6,512.8,-267.5,0.26,4.3393450700321345,3.628248795112412,5.775
1909,2014-09-26 06:43:16.400,37.656816,-118.84924299999999,6.349,184.1,127.6,358.1,1.06,4.123830535885547,4.351237212927645,5.457000000000001
1910,2014-09-26 06:43:58.470,37.656897,-118.84928400000001,6.29,180.1,136.9,298.7,0.87,4.304056791454637,4.331370004382776,6.321000000000001
1911,2014-09-26 06:44:28.910,37.645487,-118.84923500000001,5.585,184.8,-1129.7,-405.8,0.42,3.6825600744399214,4.368440662155735,5.074
1912,2014-09-26 06:44:58.550,37.65931,-118.84848600000001,6.476,250.3,404.7,484.7,0.32,4.346692156424235,4.026591562473429,6.6610000000000005
1913,2014-09-26 06:45:22.580,37.66252,-118.84964199999999,5.726,148.6,761.0,-264.8,2.96,4.0621595379940505,3.5763055376991773,6.707999999999999
1914,2014-09-26 06:45:43.610,37.662268,-118.848307,6.035,266.4,733.1,44.0,0.74,3.72697655126052,5.372345951963863,5.689
1915,2014-09-26 06:46:02.590,37.655415999999995,-118.848926,6.197,212.2,-27.6,205.7,0.43,4.259640314636871,4.549132401420512,5.7410000000000005
1916,2014-09-26 06:46:13.130,37.652173,-118.85091100000001,5.58,36.7,-387.5,-411.3,0.22,4.113811781712698,3.4999445172073886,7.024
1917,2014-09-26 06:46:22.480,37.653209999999994,-118.849259,6.256,182.4,-272.3,265.0,0.59,4.0087261824215705,4.162554251141837,6.706
1918,2014-09-26 06:46:41.420,37.65968,-118.84891,6.468999999999999,212.9,445.7,477.3,0.66,4.357490147029949,3.7559981487617105,6.1770000000000005
1919,2014-09-26 06:46:51.940,37.656616,-118.848942,6.37,210.6,105.7,378.5,2.27,4.100230803840682,4.632596907201492,5.9479999999999995
1920,2014-09-26 06:47:16.660,37.65599,-118.84903200000001,6.202999999999999,202.8,36.3,212.2,0.3,3.9634191496712226,4.42626645288164,6.79
1921,2014-09-26 06:47:35.800,37.658053,-118.848844,6.376,218.8,265.3,384.5,1.14,4.32854707942642,4.125483605056468,6.675
1922,2014-09-26 06:47:48.100,37.658057,-118.848918,5.962999999999999,212.7,265.3,-28.6,0.7,4.042233349142403,3.617815747351913,6.76
1923,2014-09-26 06:48:34.420,37.655766,-118.849471,5.515,163.6,11.4,-476.1,0.31,4.107466570741565,3.096274561593435,5.452999999999999
1924,2014-09-26 06:48:49.460,37.663456,-118.849797,5.684,134.9,865.0,-307.6,0.74,4.412815933944649,4.798860010347324,6.396
1925,2014-09-26 06:49:01.980,37.660775,-118.848926,5.936,211.6,567.4,-55.4,1.4,4.181716671089776,3.7637674412755797,5.294
1926,2014-09-26 06:50:02.150,37.65483,-118.849129,6.675,194.2,-92.4,683.3,0.28,4.42817802367333,3.1734124634401346,6.667000000000001
1927,2014-09-26 06:50:36.900,37.654553,-118.84907199999999,6.712999999999999,198.6,-123.3,722.1,1.25,3.659071661886274,5.6894449363839374,5.591
1928,2014-09-26 06:50:52.850,37.646452000000004,-118.847949,6.226,298.4,-1022.3,235.2,1.6,3.9734379038440735,4.229814171267108,7.01
1929,2014-09-26 06:51:03.280,37.66106,-118.848446,5.827999999999999,254.3,598.8,-163.1,0.25,4.367508901197135,3.4571024369472645,5.895
1930,2014-09-26 06:51:24.940,37.660209,-118.85046399999999,5.546,76.2,504.5,-444.8,0.3,4.3883256459757,4.52016400496811,5.956
1931,2014-09-26 06:51:35.410,37.654777,-118.84911299999999,6.612,195.2,-98.3,620.5,1.27,4.326654648084201,4.472771267181129,6.894
1932,2014-09-26 06:52:33.550,37.659314,-118.848381,6.545,259.6,405.0,553.4,1.67,0.816305795213309,1.7137873216138444,8.146
1933,2014-09-26 06:53:16.080,37.651152,-118.84860800000001,5.933,240.0,-500.9,-58.5,0.28,3.993364092692888,4.137248540413707,6.88
1934,2014-09-26 06:54:39.470,37.646436,-118.84908899999999,5.692,197.6,-1024.3,-298.9,0.74,4.329437635353336,3.9258127061992543,6.132999999999999
1935,2014-09-26 06:55:02.960,37.655514000000004,-118.849276,6.622000000000001,181.2,-16.7,630.5,1.39,4.18717132613966,3.8273646534696555,5.367999999999999
1936,2014-09-26 06:55:34.700,37.645084999999995,-118.84913700000001,5.605,192.8,-1174.1,-386.2,0.34,4.024088272147418,3.8689858689914978,5.697
1937,2014-09-26 06:55:47.560,37.663505,-118.850586,5.638,65.2,870.2,-353.4,1.83,4.053142659242168,4.481317498328854,5.3660000000000005
1938,2014-09-26 06:57:01.670,37.654761,-118.84914599999999,6.377000000000001,192.7,-100.3,386.1,0.27,4.481611379245811,3.3184761395057554,5.9239999999999995
1939,2014-09-26 06:57:55.800,37.661462,-118.847925,6.05,300.5,643.4,59.1,0.86,4.285021158532738,4.9086291984394785,5.734
1940,2014-09-26 06:58:06.960,37.662821,-118.848381,6.04,259.7,794.6,48.8,0.36,3.948947615872291,4.027479481980172,6.997999999999999
1941,2014-09-26 06:58:24.380,37.645618,-118.849227,5.607,185.5,-1115.3,-384.3,1.66,4.343909169155101,4.030143240511765,6.056
1942,2014-09-26 06:58:52.540,37.650688,-118.848625,6.704,238.7,-552.4,712.4,0.31,4.457121091276861,4.86256831342401,6.178999999999999
1943,2014-09-26 06:59:21.400,37.648604,-118.84856,6.619,244.5,-783.5,628.2,0.35,4.290475813579788,3.702723002585799,6.766
1944,2014-09-26 06:59:32.690,37.660107,-118.85120400000001,5.478,10.6,493.4,-513.5,0.34,4.0594878702161346,4.905410485886996,5.895
1945,2014-09-26 07:00:39.280,37.648083,-118.84988600000001,5.557,127.2,-841.3,-433.8,0.37,4.526027856066409,3.3102628930214744,6.207999999999999
1946,2014-09-26 07:01:07.140,37.656433,-118.84992700000001,5.318,123.5,85.5,-673.1,0.41,4.095666704717715,3.8021699456277984,5.767
1947,2014-09-26 07:01:14.700,37.65885,-118.85038200000001,5.6129999999999995,83.3,353.8,-377.9,0.89,4.300383248258587,4.863012273745959,5.78
1948,2014-09-26 07:02:17.900,37.663944,-118.850903,5.602,37.7,919.2,-389.2,0.28,4.422723368623447,4.727049439242883,6.2989999999999995
1949,2014-09-26 07:02:38.280,37.661808,-118.84842900000001,6.04,255.8,682.0,48.7,0.31,4.320420756598621,5.85071374741905,5.49
1950,2014-09-26 07:03:54.540,37.655957,-118.85070800000001,5.494,54.9,32.5,-497.1,1.14,4.570444332887007,3.56909119671795,5.252000000000001
1951,2014-09-26 07:05:02.880,37.658618,-118.848665,5.997000000000001,235.0,327.8,5.4,0.61,4.362054246150085,4.702187666852493,5.849
1952,2014-09-26 07:06:34.840,37.661662,-118.84913700000001,5.896,193.2,665.9,-95.0,0.22,4.325764092157285,2.912919470312881,5.651
1953,2014-09-26 07:08:17.280,37.645658000000005,-118.84864099999999,5.8260000000000005,237.1,-1110.7,-165.0,0.43,4.2624233019031745,3.4832960400888555,5.59
1954,2014-09-26 07:08:28.660,37.65297,-118.848877,5.577999999999999,216.0,-299.0,-412.8,0.87,4.490628258000525,3.133678118616721,6.718
1955,2014-09-26 07:08:49.090,37.661475,-118.849382,5.78,171.7,644.7,-210.8,0.31,4.358380702954035,3.683299773291338,5.221
1956,2014-09-26 07:10:50.300,37.661458,-118.84917,5.936,189.9,643.0,-55.1,0.49,4.13106630278643,3.5542185555650034,5.575
1957,2014-09-26 07:11:17.590,37.646908,-118.84807099999999,6.316,287.0,-971.9,324.5,0.57,4.141864293389312,4.152565154684564,5.3420000000000005
1958,2014-09-26 07:11:34.010,37.6533,-118.848747,6.625,227.7,-262.6,634.1,1.15,3.5883837852400613,5.574681057947992,4.941
1959,2014-09-26 07:11:50.300,37.651644,-118.848918,6.237,212.9,-446.3,246.1,1.07,4.373854112173933,4.52016400496811,5.985
1960,2014-09-26 07:12:07.880,37.657336,-118.849325,6.207000000000001,176.4,185.7,216.3,0.34,4.189063757479045,3.7677630774613107,5.65
1961,2014-09-26 07:12:25.440,37.659432,-118.84838899999998,5.921,259.3,418.3,-70.6,0.75,4.29771158048067,4.168880678978747,6.535
1962,2014-09-26 07:12:51.980,37.655587,-118.849414,5.529,169.1,-8.5,-462.3,1.01,4.311292558355519,6.308104721347202,6.143
1963,2014-09-26 07:13:34.630,37.657308,-118.849007,5.796,204.7,182.7,-194.9,0.78,4.205316403134643,4.975889195406493,5.651
1964,2014-09-26 07:13:52.160,37.651477,-118.848828,6.187,220.2,-464.6,195.6,0.28,4.012399725614788,4.5264904362672,5.31
1965,2014-09-26 07:14:04.690,37.650997,-118.84871399999999,6.222,230.8,-517.9,231.1,0.61,4.0032715273716875,3.5902902604421634,6.867000000000001
1966,2014-09-26 07:14:32.270,37.659741,-118.84834,5.932,263.2,452.6,-58.8,0.62,4.455339979423028,3.6147080310296684,5.152
1967,2014-09-26 07:15:13.710,37.653202,-118.84918600000002,6.1339999999999995,188.9,-273.2,143.0,0.31,4.49341124526966,5.15469427054025,5.07
